File,chunk_id,num_samples,compressed_bytes,bits_per_sample,is_correct,compression_time,decompression_time,compression_speed_mb_sec,decompression_speed_mb_sec,StdDev_Compression_speed,StdDev_Decompression_speed
LM41_RKI_merged.0_0.csv,9.5,5002558.4,4174625.2,6.6700800000000005,1.0,0.01190968375,0.01024933955,798.8696,929.5351,20.06872602727674,10.458257361630812
PAG51904_pass_2548f8f4_0.csv,7.5,6256076.625,5203245.875,6.6559462499999995,1.0,0.0145503975,0.01270094875,818.5695625,937.7908125,13.345335184843927,12.645104334451615
PAF26161_pass_20b9b35e_374.csv,5.5,8346253.833333333,7212342.083333333,6.9136075,1.0,0.019310641666666666,0.017177066666666668,824.4168333333333,926.6413333333334,10.093963550138026,6.888575223227261
PAO89685_pass__2264ba8c_afee3a87_0.csv,9.0,5291125.578947368,4503037.578947368,6.795080526315789,1.0,0.012616202631578947,0.010854283157894737,784.234,923.5515263157895,51.96710577535243,23.50517330614787
PAU59949_pass_ed4a9f02_3084670d_221.csv,5.5,8334180.333333333,6918762.416666667,6.639929166666666,1.0,0.0193285625,0.016931368333333332,821.2755833333334,935.3331666666667,8.071570416741974,13.850414931975093
SIRV_from_MNXKXX240359.csv,17.5,2777994.6666666665,2435319.0,7.012380833333333,1.0,0.007116703333333333,0.0060360425,743.6772777777778,877.469111111111,14.99999272687655,11.632608865421085
KP13_MUG_merged.0_0.csv,7.5,6263930.9375,5137288.125,6.5568631250000005,1.0,0.01444579125,0.012497915625,825.9313125,955.804625,9.580668896054874,6.154895102003508
FAV70669_117da01a_45f6321d_0.csv,15.5,3125960.6875,2682017.15625,6.8646059375,1.0,0.007772231875,0.00658128125,766.8881875,905.67140625,8.487379151830995,7.808587906126279
KP04_MUG_merged.0_0.csv,7.0,6676199.866666666,5469690.4,6.554652666666667,1.0,0.015824693333333334,0.013653853333333334,804.6567333333334,932.6979333333334,7.588084978312725,5.765211252066327
poregen_rna004_dataset.csv,12.5,3846710.4615384615,3490908.6923076925,7.2597661538461535,1.0,0.00963875076923077,0.008395386538461539,761.0614615384615,873.9152307692307,9.839034014498656,9.609760327116147
